page,car_name,model_variant,url,price_preview,main_image_url,name,model,prix,images,Moteur_and_Infos_techniques_Motorisation,Moteur_and_Infos_techniques_value,Moteur_and_Infos_techniques_Energie,Moteur_and_Infos_techniques_Puissance_fiscale,Moteur_and_Infos_techniques_Transmission,Moteur_and_Infos_techniques_Architecture,Moteur_and_Infos_techniques_Couple_maxi,Conso._and_performances_Conso_mixte,Conso._and_performances_value,Conso._and_performances_Vitesse_maxi,Conso._and_performances_Acceleration_0_100,Dimensions_and_volumes_Categorie,Dimensions_and_volumes_Carrosserie,Dimensions_and_volumes_Nombre_places,Dimensions_and_volumes_Poids_vide,Dimensions_and_volumes_value,Dimensions_and_volumes_Longueur,Dimensions_and_volumes_Largeur,Dimensions_and_volumes_Hauteur,Dimensions_and_volumes_Empattement,Sécurité_Airbags,Sécurité_ABS,Sécurité_ESP,Sécurité_Antipatinage,Sécurité_Aide_au_freinage_d'urgence,Sécurité_Antidémarrage_électronique,Sécurité_Aide_au_démarrage_en_côte,Sécurité_Sélecteur_de_mode_de_conduite,Sécurité_Détection_de_fatigue,Sécurité_Maintien_dans_la_voie,Sécurité_Détecteur_d'angle_mort,Sécurité_Détecteur_de_sous-gonflage,Sécurité_Fermeture_de_portes_auto.,Sécurité_Préparation_ISOFIX,Sécurité_Phares_antibrouillard,Sécurité_Système_d'alarme,Confort_Climatisation,Confort_Systeme_audio,Confort_Ordinateur_de_bord,Confort_Start_and_Stop,Confort_Régulateur_de_vitesse,Confort_Détecteur_de_pluie,Confort_Allumage_auto._des_feux,Confort_Frein_à_main_électrique,Confort_Ecran_tactile,Confort_Cockpit_digital,Confort_Reconnaissance_de_panneaux,Confort_Affichage_Tête-Haute,Confort_Aide_au_stationnement,Confort_Caméra_de_recul,Confort_Park_Assist_Auto.,Confort_Commandes_au_volant,Confort_Commandes_vocales,Confort_value,Confort_Rétros._électriques,Confort_Rétros._rabattables_électriques,Confort_Coffre_électrique,Confort_Mains_libres,Confort_Sièges_électriques,Confort_Sièges_élec._avec_mémoire,Confort_Banquette_arrière_rabattable_1/3-2/3,Confort_Navigation_GPS,Confort_WiFi_à_bord,Confort_Bluetooth,Confort_Compatibilité_smartphone,Confort_Chargeur/mobile_sans_fil,Esthétique_Jantes_aluminium,Esthétique_Sellerie,Esthétique_Volant_cuir,Esthétique_Follow-me_home,Esthétique_Lumière_d'ambiance,Esthétique_Feux_de_jour,Esthétique_Phares,Esthétique_Toit,Esthétique_Barres_de_toit,Esthétique_Vitres_sur-teintées,Confort_Vitres_électriques,Esthétique_value,Moteur_and_Infos_techniques_Cylindree,Conso._and_performances_Conso_ville,Conso._and_performances_Conso_route,Conso._and_performances_Emission_CO2,Confort_Hauteur,Esthétique_Jantes,Confort_Système_audio,Confort_Volant_réglable,Moteur_and_Infos_techniques_Palettes_au_volant
2,Mahindra XUV 300,1.2 l Turbo 110 W8,https://www.wandaloo.com/neuf/mahindra/xuv-300/fiche-technique/1-2-l-turbo-110-w8/19272.html,165.000DH,https://www.wandaloo.com/files/Voiture-Neuve/mahindra-xuv-300.jpg,MAHINDRA XUV 3001.2 l Turbo 110 W8 neuve au Maroc - Fiche Technique,Mon comparatif,199.000DH *promo,https://www.wandaloo.com/files/Voiture-Neuve/mahindra-xuv-300.jpg,1.2 l Turbo 110 BVM6,ch,Essence,7cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,200Nm,-l/100 km,sec.,-km/h,-sec.,4x4 / SUV / Crossover,Crossover urbain,5,-kg,litre,399cm,182cm,162cm,260cm,2,OUI,OUI,OUI,NO,OUI,NO,NO,NO,NO,NO,OUI,OUI,OUI,OUI,OUI,manuelle,"Radio, USB",OUI,OUI,OUI,OUI,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,OUI,NO,,NO,NO,OUI,NO,NO,OUI,,NO,,Tissu,OUI,OUI,OUI,,Standard,Rigide,OUI,NO,,Feux de jourLED,1.197cm³,,,-g/km,,aluminium16 pouces,,,
2,Mahindra XUV 300,1.2 l Turbo 110 W10,https://www.wandaloo.com/neuf/mahindra/xuv-300/fiche-technique/1-2-l-turbo-110-w10/19273.html,180.000DH,https://www.wandaloo.com/files/Voiture-Neuve/mahindra-xuv-300.jpg,MAHINDRA XUV 3001.2 l Turbo 110 W10 neuve au Maroc - Fiche Technique,Mon comparatif,219.000DH *promo,https://www.wandaloo.com/files/Voiture-Neuve/mahindra-xuv-300.jpg,1.2 l Turbo 110 BVM6,ch,Essence,7cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,200Nm,-l/100 km,sec.,-km/h,-sec.,4x4 / SUV / Crossover,Crossover urbain,5,-kg,litre,399cm,182cm,162cm,260cm,2,OUI,OUI,OUI,NO,OUI,NO,NO,NO,NO,NO,OUI,OUI,OUI,OUI,OUI,manuelle,"Radio, USB",OUI,OUI,OUI,OUI,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,OUI,NO,,NO,NO,OUI,NO,NO,OUI,,NO,,Cuir,OUI,OUI,OUI,,Standard,Ouvrant,OUI,NO,,Feux de jourLED,1.197cm³,,,-g/km,,aluminium16 pouces,,,
3,Renault Express VAN,1.5 dCi 95 Start,https://www.wandaloo.com/neuf/renault/express-van/fiche-technique/1-5-dci-95-start/19947.html,155.000DH,https://www.wandaloo.com/files/Voiture-Neuve/renault-express-van.jpg,RENAULT Express VAN1.5 dCi 95 Start neuve au Maroc - Fiche Technique,Mon comparatif,155.000DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/renault-express-van.jpg; https://www.wandaloo.com/files/2025/01/Renault-5-E-Tech-Alpine-A290-Voiture-Annee-2025-Europe-ECOTY-video.jpg; https://www.wandaloo.com/files/2024/02/RENAULT-Scenic-E-Tech-Voiture-Annee-ECOTY-2024-video.jpg; https://www.wandaloo.com/files/2024/01/RENAULT-Akana-Voiture-Annee-2024-Maroc-COTY-video.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Megane-E-Tech-2024-Neuve-Maroc-12.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Clio-E-Tech-2024-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Austral-2024-Neuve-Maroc-15.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Arkana-2023-neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Express-2022-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Talisman-2021-Neuve-Maroc-07.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Megane-2021-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Megane-Sedan-2021-Neuve-Maroc-10.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Kadjar-2019-Neuve-Maroc-02.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Koleos-2018-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/Renault-Clio-2016-neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/Renault-Megane-2016-Neuve-Maroc-03.jpg,1.5 dCi 95,ch,Diesel,6cv,2 roues motrices ( 2WD ou 4x2 ),4 cylindres en ligne,260Nm,"5,1l/100 km",sec.,164km/h,"15,1sec.",Ludospace / Utilitaire,Utilitaire,5,1.320kg,litre,439cm,177cm,183cm,281cm,1,OUI,NO,NO,OUI,OUI,NO,NO,NO,NO,NO,NO,OUI,NO,OUI,NO,NO,"Radio, USB",NO,NO,NO,NO,OUI,NO,NO,NO,NO,NO,NO,NO,NO,OUI,NO,Vitres électriquesElectrique AV,NO,NO,NO,NO,NO,NO,NO,NO,NO,OUI,NO,NO,NO,Tissu,NO,NO,NO,OUI,Halogène,Rigide,NO,NO,,,1.461cm³,"5,8l/100 km","4,6l/100 km",144g/km,,,,,
3,Renault Express VAN,1.5 dCi 95 Advance,https://www.wandaloo.com/neuf/renault/express-van/fiche-technique/1-5-dci-95-advance/19948.html,162.000DH,https://www.wandaloo.com/files/Voiture-Neuve/renault-express-van.jpg,RENAULT Express VAN1.5 dCi 95 Advance neuve au Maroc - Fiche Technique,Mon comparatif,162.000DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/renault-express-van.jpg; https://www.wandaloo.com/files/2025/01/Renault-5-E-Tech-Alpine-A290-Voiture-Annee-2025-Europe-ECOTY-video.jpg; https://www.wandaloo.com/files/2024/02/RENAULT-Scenic-E-Tech-Voiture-Annee-ECOTY-2024-video.jpg; https://www.wandaloo.com/files/2024/01/RENAULT-Akana-Voiture-Annee-2024-Maroc-COTY-video.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Megane-E-Tech-2024-Neuve-Maroc-12.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Clio-E-Tech-2024-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Austral-2024-Neuve-Maroc-15.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Arkana-2023-neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Express-2022-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Talisman-2021-Neuve-Maroc-07.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Megane-2021-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Megane-Sedan-2021-Neuve-Maroc-10.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Kadjar-2019-Neuve-Maroc-02.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Koleos-2018-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/Renault-Clio-2016-neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/Renault-Megane-2016-Neuve-Maroc-03.jpg,1.5 dCi 95,ch,Diesel,6cv,2 roues motrices ( 2WD ou 4x2 ),4 cylindres en ligne,260Nm,"5,1l/100 km",sec.,164km/h,"15,1sec.",Ludospace / Utilitaire,Utilitaire,5,1.320kg,litre,439cm,177cm,183cm,281cm,2,OUI,OUI,NO,OUI,OUI,OUI,NO,NO,NO,NO,NO,OUI,NO,OUI,NO,manuelle,"Radio, USB",NO,NO,OUI,NO,OUI,NO,NO,NO,NO,NO,NO,NO,NO,OUI,NO,Vitres électriquesElectrique AV,OUI,NO,NO,NO,NO,NO,OUI,NO,NO,OUI,NO,NO,NO,Tissu,NO,NO,NO,OUI,Halogène,Rigide,OUI,NO,,,1.461cm³,"5,8l/100 km","4,6l/100 km",144g/km,,,,,
3,Hyundai i10,1.0 MPI 67 AT Attractive,https://www.wandaloo.com/neuf/hyundai/i10/fiche-technique/1-0-mpi-67-at-attractive/20120.html,162.900DH,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-i10.jpg,HYUNDAI i101.0 MPI 67 AT Attractive neuve au Maroc - Fiche Technique,Mon comparatif,162.900DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-i10.jpg; https://www.wandaloo.com/files/2024/07/HYUNDAI-IONIQ-6-Voiture-Mondiale-Annee-2023-video.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Grand-i10-Sedan-2025-Neuve-Maroc-04.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-6-2024-Neuve-Maroc-13.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-i10-2024-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-HEV-2024-Neuve-Maroc-06.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Bayon-2022-neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-5-Neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Santa-Fe-2021-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Accent-2021-Facelift-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Sonata-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Nouveau-HYUNDAI-i30-2021-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Creta-2021-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Hyundai-Accent-2018-Neuve-Maroc-03.jpg,1.0 MPI 67 BVA5,ch,Essence,6cv,2 roues motrices ( 4x2 ou 2WD ),3 cylindres en ligne,96Nm,"5,3l/100 km",sec.,156km/h,"17,3sec.",Micro citadine,Micro citadine,4,999kg,litre,367cm,168cm,148cm,242cm,2,OUI,OUI,NO,OUI,OUI,OUI,NO,NO,NO,NO,NO,OUI,OUI,OUI,NO,manuelle,"Radio, USB",OUI,NO,OUI,NO,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,NO,NO,NO,NO,NO,OUI,NO,NO,OUI,,OUI,NO,Tissu,NO,NO,NO,OUI,Standard,Rigide,NO,OUI,,,999cm³,,,120g/km,,,,,
3,Hyundai i10,1.0 MPI 67 AT Inventive,https://www.wandaloo.com/neuf/hyundai/i10/fiche-technique/1-0-mpi-67-at-inventive/20121.html,173.900DH,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-i10.jpg,HYUNDAI i101.0 MPI 67 AT Inventive neuve au Maroc - Fiche Technique,Mon comparatif,173.900DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-i10.jpg; https://www.wandaloo.com/files/2024/07/HYUNDAI-IONIQ-6-Voiture-Mondiale-Annee-2023-video.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Grand-i10-Sedan-2025-Neuve-Maroc-04.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-6-2024-Neuve-Maroc-13.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-i10-2024-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-HEV-2024-Neuve-Maroc-06.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Bayon-2022-neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-5-Neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Santa-Fe-2021-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Accent-2021-Facelift-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Sonata-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Nouveau-HYUNDAI-i30-2021-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Creta-2021-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Hyundai-Accent-2018-Neuve-Maroc-03.jpg,1.0 MPI 67 BVA5,ch,Essence,6cv,2 roues motrices ( 4x2 ou 2WD ),3 cylindres en ligne,96Nm,"5,3l/100 km",sec.,156km/h,"17,3sec.",Micro citadine,Micro citadine,4,999kg,litre,367cm,168cm,148cm,242cm,2,OUI,OUI,NO,OUI,OUI,OUI,NO,NO,NO,NO,NO,OUI,OUI,OUI,NO,manuelle,"Radio, USB",OUI,NO,OUI,NO,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,OUI,NO,NO,NO,NO,OUI,NO,NO,OUI,,OUI,,Tissu,OUI,NO,OUI,,Standard,Rigide,NO,OUI,,Feux de jourLED,999cm³,,,120g/km,,aluminium15 pouces,,,
3,Hyundai i10,1.0 MPI 67 AT Seductive,https://www.wandaloo.com/neuf/hyundai/i10/fiche-technique/1-0-mpi-67-at-seductive/20122.html,183.900DH,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-i10.jpg,HYUNDAI i101.0 MPI 67 AT Seductive neuve au Maroc - Fiche Technique,Mon comparatif,183.900DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-i10.jpg; https://www.wandaloo.com/files/2024/07/HYUNDAI-IONIQ-6-Voiture-Mondiale-Annee-2023-video.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Grand-i10-Sedan-2025-Neuve-Maroc-04.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-6-2024-Neuve-Maroc-13.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-i10-2024-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-HEV-2024-Neuve-Maroc-06.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Bayon-2022-neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-5-Neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Santa-Fe-2021-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Accent-2021-Facelift-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Sonata-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Nouveau-HYUNDAI-i30-2021-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Creta-2021-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Hyundai-Accent-2018-Neuve-Maroc-03.jpg,1.0 MPI 67 BVA5,ch,Essence,6cv,2 roues motrices ( 4x2 ou 2WD ),3 cylindres en ligne,96Nm,"5,3l/100 km",sec.,156km/h,"17,3sec.",Micro citadine,Micro citadine,4,999kg,litre,367cm,168cm,148cm,242cm,2,OUI,OUI,NO,OUI,OUI,OUI,NO,NO,OUI,NO,OUI,OUI,OUI,OUI,NO,manuelle,"Radio, USB",OUI,NO,OUI,NO,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,OUI,NO,NO,NO,NO,OUI,NO,NO,OUI,,OUI,,Tissu,OUI,NO,OUI,,Standard,Rigide,NO,OUI,,Feux de jourLED,999cm³,,,120g/km,,aluminium16 pouces,,,
3,Hyundai Grand i10 Sedan,1.2 MPI 83 AT Attractive,https://www.wandaloo.com/neuf/hyundai/grand-i10-sedan/fiche-technique/1-2-mpi-83-at-attractive/20124.html,162.900DH,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-grand-i10-sedan.jpg,HYUNDAI Grand i10 Sedan1.2 MPI 83 AT Attractive neuve au Maroc - Fiche Technique,Mon comparatif,162.900DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-grand-i10-sedan.jpg; https://www.wandaloo.com/files/2024/07/HYUNDAI-IONIQ-6-Voiture-Mondiale-Annee-2023-video.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Grand-i10-Sedan-2025-Neuve-Maroc-04.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-6-2024-Neuve-Maroc-13.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-i10-2024-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-HEV-2024-Neuve-Maroc-06.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Bayon-2022-neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-5-Neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Santa-Fe-2021-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Accent-2021-Facelift-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Sonata-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Nouveau-HYUNDAI-i30-2021-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Creta-2021-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Hyundai-Accent-2018-Neuve-Maroc-03.jpg,1.2 MPI 83 AT,ch,Essence,7cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,140Nm,-l/100 km,sec.,-km/h,-sec.,Micro citadine,Citadine tricorps,5,937kg,litre,399cm,168cm,151cm,245cm,2,OUI,OUI,NO,OUI,OUI,OUI,NO,NO,NO,NO,NO,OUI,OUI,OUI,NO,manuelle,"Radio, USB",OUI,NO,OUI,NO,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,OUI,NO,NO,NO,NO,OUI,NO,NO,OUI,,NO,NO,Tissu,NO,NO,OUI,OUI,Standard,Rigide,NO,OUI,,,1.197cm³,,,-g/km,,,,,
3,Hyundai Grand i10 Sedan,1.2 MPI 83 AT Inventive,https://www.wandaloo.com/neuf/hyundai/grand-i10-sedan/fiche-technique/1-2-mpi-83-at-inventive/20125.html,174.900DH,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-grand-i10-sedan.jpg,HYUNDAI Grand i10 Sedan1.2 MPI 83 AT Inventive neuve au Maroc - Fiche Technique,Mon comparatif,174.900DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/hyundai-grand-i10-sedan.jpg; https://www.wandaloo.com/files/2024/07/HYUNDAI-IONIQ-6-Voiture-Mondiale-Annee-2023-video.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Grand-i10-Sedan-2025-Neuve-Maroc-04.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-6-2024-Neuve-Maroc-13.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-i10-2024-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-HEV-2024-Neuve-Maroc-06.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Bayon-2022-neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-IONIQ-5-Neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Santa-Fe-2021-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Kona-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Accent-2021-Facelift-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Sonata-Hybride-2021-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Nouveau-HYUNDAI-i30-2021-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/HYUNDAI-Creta-2021-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/hyundai/Hyundai-Accent-2018-Neuve-Maroc-03.jpg,1.2 MPI 83 AT,ch,Essence,7cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,140Nm,-l/100 km,sec.,-km/h,-sec.,Micro citadine,Citadine tricorps,5,937kg,litre,399cm,168cm,151cm,245cm,2,OUI,OUI,NO,OUI,OUI,OUI,NO,NO,NO,NO,OUI,OUI,OUI,OUI,NO,manuelle,"Radio, USB",OUI,NO,OUI,NO,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,OUI,NO,,NO,NO,OUI,NO,NO,OUI,,NO,,Tissu,OUI,OUI,OUI,OUI,full LED,Rigide,NO,OUI,,,1.197cm³,,,-g/km,,aluminium15 pouces,,,
3,Changan Alsvin,1.5 DCT 98 AT Confort,https://www.wandaloo.com/neuf/changan/alsvin/fiche-technique/1-5-dct-98-at-confort/19639.html,164.900DH,https://www.wandaloo.com/files/Voiture-Neuve/changan-alsvin.jpg,CHANGAN Alsvin1.5 DCT 98 AT Confort neuve au Maroc - Fiche Technique,Mon comparatif,164.900DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/changan-alsvin.jpg,1.5 l 98 5DCT,ch,Essence,8cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,137Nm,"6,2l/100 km",sec.,-km/h,-sec.,Compacte,Berline compacte,5,1.170kg,litre,439cm,172cm,149cm,253cm,2,OUI,OUI,NO,NO,OUI,OUI,OUI,NO,NO,NO,NO,OUI,OUI,OUI,NO,manuelle,"Radio, USB",NO,NO,NO,NO,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,NO,NO,NO,NO,NO,NO,NO,NO,OUI,,NO,,Tissu,NO,NO,NO,,Standard,Rigide,NO,NO,,Feux de jourLED,1.480cm³,,,-g/km,,aluminium15 pouces,,,
